TIMESTAMP,USERID,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,cluster
1370340387,11,-7638.8308999985475,4864999.286200002,3,0,119,2,-1
1370340329,11,-7636.6660999991,4864991.7337,3,0,117,2,-1
1370340414,11,-7639.35000000149,4865001.098099999,3,0,120,2,-1
1370340363,11,-7637.177999999374,4864993.5205999985,3,0,118,2,-1
1370340501,11,-7642.4459999985975,4865016.687799999,3,0,123,2,-1
1370340550,11,-7640.289599999785,4865009.164800003,3,0,125,2,-1
1370340464,11,-7641.5731999985865,4865008.853,3,0,122,2,-1
1370340524,11,-7641.899399999529,4865014.780100003,3,0,124,2,-1
1370340701,11,-7644.94530000165,4864948.8147,3,0,230,2,-1
1370340618,11,-7637.839099999516,4865000.615699999,3,0,127,2,-1
1370340732,11,-7643.13899999857,4864947.851999998,3,0,229,2,-1
1370340645,11,-7632.033700000496,4864987.610399999,3,0,128,2,-1
1370340590,11,-7639.7153999991715,4865007.160400003,3,0,126,2,-1
1370340790,11,-7650.165600001811,4864937.056900002,3,0,234,2,-1
1370340857,11,-7644.034899998456,4864930.066799998,3,0,201,2,-1
1370340821,11,-7646.3075999990115,4864932.3486,3,0,235,2,-1
1370340758,11,-7647.265799999237,4864945.2348000035,3,0,231,2,-1
1370340974,11,-7639.690999999642,4864914.912799999,3,0,205,2,-1
1370340886,11,-7643.428199999034,4864927.950800002,3,0,202,2,-1
1370340949,11,-7641.3297999985525,4864920.629500002,3,0,204,2,-1
1370340996,11,-7639.180100001397,4864913.130099997,3,0,206,2,-1
1370340916,11,-7641.812399998307,4864922.313900001,3,0,203,2,-1
1370341113,11,-7636.638000000268,4864899.473099999,3,0,210,2,-1
1370341057,11,-7637.002300001681,4864905.532300003,3,0,208,2,-1
1370341029,11,-7637.5564999990165,4864907.466200002,3,0,207,2,-1
1370341083,11,-7636.080099999905,4864897.526100002,3,0,209,2,-1
1370341264,11,-7656.762800000608,4864938.025799997,3,0,236,2,3
1370341136,11,-7638.276000000534,4864905.187200001,3,0,211,2,-1
1370341176,11,-7638.807999998331,4864907.044100001,3,0,212,2,-1
1370341205,11,-7640.679200001061,4864913.532200001,3,0,213,2,-1
1370341228,11,-7646.775800000876,4864926.0546,3,0,214,2,-1
1370341365,11,-7667.351799998431,4864936.670500003,3,0,217,2,-1
1370341296,11,-7659.935300000012,4864938.7962,3,0,215,2,-1
1370341331,11,-7661.753100000322,4864938.275399998,3,0,216,2,-1
1370341388,11,-7669.247800000012,4864936.126800002,3,0,218,2,-1
1370341502,11,-7684.298099998385,4864931.813000001,3,0,222,2,-1
1370341415,11,-7674.972300000491,4864934.486199996,3,0,219,2,-1
1370341538,11,-7691.338399998844,4864928.212899998,3,0,223,2,-1
1370341453,11,-7676.643599998206,4864934.006999998,3,0,220,2,-1
1370341472,11,-7682.559099998325,4864932.3116,3,0,221,2,-1
1370341605,11,-7683.855900000781,4864930.357900001,3,0,225,2,-1
1370341686,11,-7661.4734999984485,4864934.3435999965,3,0,228,2,-1
1370341569,11,-7689.513399999589,4864928.736100003,3,0,224,2,-1
1370341656,11,-7675.406700000167,4864932.779600002,3,0,227,2,-1
1370341627,11,-7682.084399998189,4864930.865400001,3,0,226,2,-1
1371713832,11,-7530.600900001824,4864928.6520000035,0,1,116,2,-1
1371713869,11,-7524.514299999922,4864934.194600001,0,1,119,2,-1
1370341717,11,-7656.762800000608,4864938.025799997,3,0,236,2,3
1371713795,11,-7536.435899998993,4864918.028399996,0,1,115,2,-1
1371714014,11,-7533.837600000203,4864939.373000003,0,1,122,2,-1
1371713912,11,-7519.0086999982595,4864949.452799998,0,1,121,2,-1
1371713960,11,-7523.494399998337,4864951.885300003,0,1,107,2,-1
1371714062,11,-7541.225999999791,4864920.757600002,0,1,118,2,-1
1371714206,11,-7559.442800000309,4864887.620300001,0,1,114,2,-1
1371714324,11,-7562.192000001669,4864866.7744999975,0,1,111,2,-1
1371714259,11,-7568.939100001007,4864876.265799998,0,1,113,2,-1
1371714288,11,-7571.093199998141,4864871.718800001,0,1,112,2,-1
1371714124,11,-7535.450800001621,4864931.182300001,0,1,117,2,-1
1371715059,11,-7390.4354000017065,4864835.897,3,2,140,2,5
1371714403,11,-7555.236299999056,4864885.3138,0,1,108,2,-1
1371714362,11,-7559.862900000066,4864871.224600002,0,1,110,2,-1
1371715026,11,-7386.105999998747,4864837.9142,3,2,101,2,4
1371715211,11,-7383.733100000769,4864842.191699997,3,2,143,2,-1
1371715109,11,-7394.577824883163,4864836.924705662,3,2,140,1,5
1371715175,11,-7388.263861134648,4864839.5788998315,3,2,101,1,4
1371715127,11,-7394.577824883163,4864836.924705662,3,2,140,1,5
1371715083,11,-7390.761199999601,4864835.141000004,3,2,141,2,-1
1371715319,11,-7386.7095663398495,4864847.370468892,3,2,102,1,6
1371715258,11,-7381.754700001329,4864845.757299997,3,2,102,2,-1
1371715363,11,-7380.934599999338,4864847.235600002,3,2,103,2,-1
1371715303,11,-7386.7095663398495,4864847.370468892,3,2,102,1,6
1371715393,11,-7377.846599999814,4864852.802199997,3,2,104,2,-1
1371715498,11,-7376.317116655409,4864861.7561028525,3,2,106,1,7
1371715458,11,-7375.028700001538,4864855.459899999,3,2,106,2,-1
1371715513,11,-7376.317116655409,4864861.7561028525,3,2,106,1,7
1371715417,11,-7377.096400000155,4864854.1538999975,3,2,105,2,-1
1371715613,11,-7370.01060000062,4864847.753600001,3,2,107,2,8
1371715590,11,-7372.802999999374,4864849.302699998,3,2,107,2,8
1371715537,11,-7376.317116655409,4864861.7561028525,3,2,106,1,7
1371715646,11,-7366.095899999142,4864845.581600003,3,2,108,2,9
1371715837,11,-7374.347500000149,4864845.604699999,3,2,111,2,-1
1371715671,11,-7363.282400000841,4864844.0205999985,3,2,108,2,9
1371715706,11,-7359.148499999195,4864841.7272000015,3,2,109,2,10
1371715765,11,-7352.339699998499,4864837.9498,3,2,110,2,-1
1371715730,11,-7356.611999999732,4864840.32,3,2,109,2,10
1371715928,11,-7366.242400001734,4864841.108000003,3,2,114,2,11
1371715862,11,-7373.052799999716,4864844.886500001,3,2,112,2,-1
1371715889,11,-7367.458799999206,4864841.782799996,3,2,113,2,-1
1371715954,11,-7366.242400001734,4864841.108000003,3,2,114,2,11
1371716004,11,-7359.331099998206,4864837.273500003,3,2,116,2,-1
1371716031,11,-7353.723400000484,4864834.1625000015,3,2,117,2,-1
1371716076,11,-7352.520300000906,4864833.494800001,3,2,118,2,-1
1371715979,11,-7360.497299998999,4864837.920500003,3,2,115,2,-1
1371716115,11,-7345.42330000177,4864829.557700002,3,2,119,2,-1
1371716229,11,-7330.597199998796,4864821.779299997,3,2,123,2,-1
1371716209,11,-7331.918400000781,4864822.512199998,3,2,122,2,-1
1371716146,11,-7338.663300000129,4864826.254299998,3,2,120,2,-1
1371716164,11,-7337.5278999991715,4864825.624499999,3,2,121,2,-1
1371716469,11,-7324.486511655153,4864813.990040243,3,2,125,1,13
1371716453,11,-7324.486511655153,4864813.990040243,3,2,125,1,13
1371716415,11,-7323.891800001264,4864818.059199996,3,2,125,2,13
1371716390,11,-7325.052900001408,4864818.703599997,3,2,124,2,12
1371716267,11,-7325.052900001408,4864818.703599997,3,2,124,2,12
1371716557,11,-7321.02769311145,4864812.07116285,3,2,126,1,14
1371716505,11,-7318.160399999469,4864814.879600003,3,2,126,2,14
1371716521,11,-7318.160399999469,4864814.879600003,3,2,126,2,14
1371716573,11,-7321.02769311145,4864812.07116285,3,2,126,1,14
1371716757,11,-7336.2989999987185,4864829.050399996,3,2,128,2,-1
1371716837,11,-7315.637699998915,4864817.5876,3,2,130,2,15
1371716849,11,-7315.637699998915,4864817.5876,3,2,130,2,15
1371716791,11,-7329.376800000668,4864825.210199997,3,2,129,2,-1
1371716714,11,-7316.680700000374,4864814.058700003,3,2,127,2,-1
1371716882,11,-7309.517499998212,4864813.293499999,3,2,131,2,-1
1371717044,11,-7317.526099998503,4864794.559299998,3,2,137,2,-1
1371716919,11,-7311.919399999082,4864808.963799998,3,2,132,2,-1
1371716953,11,-7312.662200000137,4864807.624899998,3,2,133,2,-1
1371717071,11,-7316.963899999857,4864795.2365000015,3,2,136,2,16
1371717422,11,-7316.963899999857,4864795.2365000015,3,2,136,2,16
1371717456,11,-7313.731119778006,4864792.063410872,3,2,136,1,16
1371717407,11,-7316.963899999857,4864795.2365000015,3,2,136,2,16
1371717470,11,-7313.731119778006,4864792.063410872,3,2,136,1,16
1371720189,11,-7526.391455613078,4864919.34785118,1,1,101,1,17
1371717483,11,-7313.731119778006,4864792.063410872,3,2,136,1,16
1371720166,11,-7536.4928999990225,4864918.059600003,1,1,101,2,-1
1371720145,11,-7527.402600001544,4864929.238300003,1,1,101,2,-1
1371720311,11,-7516.413621235639,4864937.650390036,1,1,102,1,18
1371720273,11,-7516.413621235639,4864937.650390036,1,1,102,1,18
1371720286,11,-7516.413621235639,4864937.650390036,1,1,102,1,18
1371720251,11,-7524.514299999922,4864934.194600001,1,1,102,2,-1
1371720213,11,-7526.391455613078,4864919.34785118,1,1,101,1,17
1371720339,11,-7519.0086999982595,4864949.4529,1,1,103,2,-1
1371720391,11,-7510.211205821484,4864949.287095763,1,1,103,1,19
1371720361,11,-7510.211205821484,4864949.287095763,1,1,103,1,19
1371720412,11,-7510.211205821484,4864949.287095763,1,1,103,1,19
1371720474,11,-7528.608068633825,4864959.505251184,1,1,104,1,20
1371720443,11,-7523.494500000029,4864951.885399997,1,1,104,2,-1
1371720547,11,-7533.837600000203,4864939.373000003,1,1,105,2,-1
1371720498,11,-7528.608068633825,4864959.505251184,1,1,104,1,20
1371720516,11,-7528.608068633825,4864959.505251184,1,1,104,1,20
1371720588,11,-7535.209515403956,4864948.090411805,1,1,105,1,21
1371720616,11,-7535.209515403956,4864948.090411805,1,1,105,1,21
1371720601,11,-7535.209515403956,4864948.090411805,1,1,105,1,21
1371720659,11,-7536.565799999982,4864934.328000002,1,1,106,2,-1
1371720686,11,-7541.168800000101,4864920.726800002,1,1,106,2,-1
1371720763,11,-7545.474832799286,4864929.947813578,1,1,106,1,22
1371720812,11,-7555.068599998952,4864885.213299997,1,1,107,2,-1
1371720705,11,-7545.474832799286,4864929.947813578,1,1,106,1,22
1371720738,11,-7545.474832799286,4864929.947813578,1,1,106,1,22
1371720839,11,-7559.78200000152,4864871.373499997,1,1,107,2,-1
1371720916,11,-7560.377608112991,4864859.336898372,1,1,108,1,23
1371720864,11,-7562.192000001669,4864866.774599999,1,1,108,2,-1
1371720900,11,-7560.377608112991,4864859.336898372,1,1,108,1,23
1371720938,11,-7560.377608112991,4864859.336898372,1,1,108,1,23
1371720992,11,-7571.093199998141,4864871.718699999,1,1,109,2,24
1371720952,11,-7560.377608112991,4864859.336898372,1,1,108,1,23
1371721066,11,-7578.461971551179,4864869.381579727,1,1,109,1,25
1371721039,11,-7578.461971551179,4864869.381579727,1,1,109,1,25
1371721089,11,-7571.093199998141,4864871.718699999,1,1,109,2,24
1371721136,11,-7572.053273737431,4864882.3671180615,1,1,111,1,26
1371721110,11,-7568.86100000143,4864876.416199997,1,1,111,2,-1
1371721165,11,-7572.053273737431,4864882.3671180615,1,1,111,1,26
1371721533,11,-7549.37943457067,4864878.413713895,1,1,107,1,28
1371721266,11,-7568.053527798504,4864892.154664098,1,1,110,1,27
1371721284,11,-7568.053527798504,4864892.154664098,1,1,110,1,27
1371721303,11,-7568.053527798504,4864892.154664098,1,1,110,1,27
1371721235,11,-7559.442699998617,4864887.620300001,1,1,110,2,-1
1371721573,11,-7549.37943457067,4864878.413713895,1,1,107,1,28
1371721553,11,-7549.37943457067,4864878.413713895,1,1,107,1,28
1371721907,11,-7390.620600000025,4864836.055799998,2,2,143,2,-1
1371721632,11,-7537.241000000386,4864895.7321000025,1,1,117,2,-1
1371721978,11,-7391.930192384871,4864841.240641913,2,2,101,1,30
1371721956,11,-7390.184700001031,4864838.919100001,2,2,101,2,30
1371722005,11,-7381.686900001019,4864845.7553,2,2,102,2,29
1371722026,11,-7381.686900001019,4864845.7553,2,2,102,2,29
1371721926,11,-7390.734700001776,4864835.034999996,2,2,144,2,-1
1371722102,11,-7386.640258736907,4864845.965452015,2,2,102,1,29
1371722056,11,-7381.686900001019,4864845.7553,2,2,102,2,29
1371722084,11,-7386.640258736907,4864845.965452015,2,2,102,1,29
1371722126,11,-7380.866799999028,4864847.233599998,2,2,103,2,31
1371722238,11,-7382.916102800517,4864854.208545767,2,2,104,1,32
1371722216,11,-7377.778799999504,4864852.8002,2,2,104,2,-1
1371722252,11,-7382.916102800517,4864854.208545767,2,2,104,1,32
1371722173,11,-7380.866799999028,4864847.233599998,2,2,103,2,31
1371722278,11,-7377.061700001359,4864851.720700003,2,2,105,2,-1
1371722306,11,-7377.296035300941,4864860.055810973,2,2,105,1,33
1371722318,11,-7377.296035300941,4864860.055810973,2,2,105,1,33
1371722374,11,-7372.802900001408,4864849.3028,2,2,106,2,-1
1371722356,11,-7372.802900001408,4864849.3028,2,2,106,2,-1
1371722434,11,-7363.282299999148,4864844.0207,2,2,107,2,34
1371722469,11,-7349.546000000089,4864836.399899997,2,2,108,2,-1
1371722512,11,-7337.524199999871,4864829.7302,2,2,109,2,-1
1371722538,11,-7330.668299999088,4864825.926600002,2,2,110,2,-1
1371722410,11,-7363.282299999148,4864844.0207,2,2,107,2,34
1371722606,11,-7323.883299998939,4864822.1624,2,2,112,2,35
1371722654,11,-7321.038300000129,4864820.583800003,2,2,113,2,36
1371722563,11,-7327.929099999366,4864824.406999998,2,2,111,2,-1
1371722632,11,-7323.883299998939,4864822.1624,2,2,112,2,35
1371722708,11,-7316.906800001859,4864818.2918,2,2,114,2,-1
1371722793,11,-7308.869500000029,4864814.4614999965,2,2,117,2,-1
1371722767,11,-7310.02950000018,4864815.141199999,2,2,116,2,-1
1371722684,11,-7321.038300000129,4864820.583800003,2,2,113,2,36
1371722734,11,-7314.132500000298,4864816.752599998,2,2,115,2,-1
1371722855,11,-7312.662200000137,4864807.624899998,2,2,136,2,-1
1371722831,11,-7311.919399999082,4864808.963799998,2,2,135,2,-1
1371722902,11,-7308.779111966491,4864804.134827018,2,2,136,1,37
1371722889,11,-7308.779111966491,4864804.134827018,2,2,136,1,37
1371722974,11,-7310.700860090554,4864800.670677118,2,2,137,1,38
1371722931,11,-7315.743400000036,4864802.071500003,2,2,137,2,-1
1371723020,11,-7312.981300000101,4864798.747699998,2,2,138,2,39
1371722958,11,-7310.700860090554,4864800.670677118,2,2,137,1,38
1371723038,11,-7312.981300000101,4864798.747699998,2,2,138,2,39
1371723056,11,-7311.216361027211,4864796.4609578485,2,2,138,1,39
1371723113,11,-7313.065520714968,4864792.170037955,2,2,139,1,40
1371723071,11,-7311.216361027211,4864796.4609578485,2,2,138,1,39
1371723098,11,-7313.065520714968,4864792.170037955,2,2,139,1,40
1371723270,11,-7318.341099999845,4864814.532499999,2,2,133,2,-1
1371723198,11,-7316.963899999857,4864795.2365000015,2,2,139,2,40
1371723247,11,-7316.86719999835,4864813.714900002,2,2,134,2,-1
1371723126,11,-7313.065520714968,4864792.170037955,2,2,139,1,40
1371723162,11,-7317.526099998503,4864794.559299998,2,2,140,2,-1
1371723368,11,-7324.582886133344,4864813.8198470175,2,2,132,1,41
1371723349,11,-7324.582886133344,4864813.8198470175,2,2,132,1,41
1371723294,11,-7324.080699998885,4864817.717,2,2,132,2,41
1371723320,11,-7324.080699998885,4864817.717,2,2,132,2,41
1371723406,11,-7325.23409999907,4864818.356799996,2,2,131,2,42
1371723486,11,-7332.1088000014415,4864822.170999996,2,2,129,2,43
1371723525,11,-7334.797350611538,4864819.486666389,2,2,129,1,43
1371723424,11,-7325.23409999907,4864818.356799996,2,2,131,2,42
1371723462,11,-7330.786899998784,4864821.437299997,2,2,130,2,-1
1371723563,11,-7337.716099999845,4864825.2817,2,2,128,2,-1
1371723584,11,-7338.857999999076,4864825.9152000025,2,2,127,2,-1
1371723634,11,-7345.42330000177,4864829.557700002,2,2,126,2,-1
1371723536,11,-7334.797350611538,4864819.486666389,2,2,129,1,43
1371723737,11,-7359.331099998206,4864837.273500003,2,2,123,2,-1
1371723848,11,-7363.289747696371,4864835.294131495,2,2,122,1,44
1371723762,11,-7360.497299998999,4864837.920500003,2,2,122,2,44
1371723689,11,-7352.520300000906,4864833.494800001,2,2,125,2,-1
1371723713,11,-7353.723400000484,4864834.1625000015,2,2,124,2,-1
1371724088,11,-7366.242400001734,4864841.108000003,2,2,121,2,0
1371724116,11,-7366.751436967404,4864837.214649305,2,2,121,1,0
1371723949,11,-7360.497299998999,4864837.920500003,2,2,122,2,44
1371723924,11,-7363.289747696371,4864835.294131495,2,2,122,1,44
1371724342,11,-7377.078269988298,4864842.961438999,2,2,118,1,45
1371724286,11,-7373.052799999716,4864844.886500001,2,2,119,2,-1
1371724308,11,-7374.347500000149,4864845.604699999,2,2,118,2,45
1371724260,11,-7367.458799999206,4864841.782799996,2,2,120,2,-1
1369909049,11,-7633.729499999434,4864965.317299998,0,0,106,2,-1
1369909100,11,-7628.134500000626,4864977.021200001,0,0,110,2,-1
1369908943,11,-7637.256999999285,4864949.814300002,0,0,102,2,-1
1369909005,11,-7636.205699998885,4864967.330200002,0,0,107,2,-1
1371724354,11,-7377.078269988298,4864842.961438999,2,2,118,1,45
1369909155,11,-7622.054600000381,4864976.294200003,0,0,111,2,-1
1369909243,11,-7616.5560000017285,4864975.878600001,0,0,113,2,-1
1369909210,11,-7618.586899999529,4864975.2962,0,0,112,2,-1
1369909286,11,-7607.247600000352,4864978.546700002,0,0,114,2,-1
1369909321,11,-7605.419300001115,4864979.070799999,0,0,115,2,-1
1369909376,11,-7592.733300000428,4864982.7069000015,0,0,116,2,-1
1369909417,11,-7587.041400000453,4864986.057800001,0,0,117,2,-1
1369909446,11,-7589.0014999993155,4864985.495899999,0,0,118,2,-1
1369909484,11,-7592.718600001186,4864984.430299997,0,0,119,2,-1
1369909865,11,-7634.5003999993205,4864984.319200002,0,0,123,2,-1
1369909534,11,-7611.0564999990165,4864981.801700003,0,0,120,2,-1
1369909617,11,-7615.527699999509,4864982.2821,0,0,121,2,-1
1369909812,11,-7632.143599998206,4864982.217100002,0,0,122,2,-1
1369909930,11,-7637.225699998437,4864993.806299998,0,0,126,2,-1
1369910048,11,-7641.030099999159,4865006.826700002,0,0,129,2,-1
1369909903,11,-7636.633000001311,4864991.830600001,0,0,125,2,-1
1369909963,11,-7638.843199998141,4864999.3684,0,0,127,2,-1
1369910007,11,-7639.417199999094,4865001.277099997,0,0,128,2,-1
1369910445,11,-7638.067699998617,4865000.620200002,0,0,133,2,-1
1369910088,11,-7641.624600000678,4865008.901500002,0,0,130,2,-1
1369910406,11,-7640.976199999452,4865010.659500003,0,0,132,2,-1
1369910135,11,-7639.077799998224,4865011.763999999,0,0,131,2,-1
1369910580,11,-7645.088700000197,4864948.9595,0,0,201,2,-1
1369910834,11,-7656.6356999985865,4864938.0260000015,0,0,208,2,-1
1369910485,11,-7632.238800000399,4864988.249200001,0,0,134,2,-1
1369910775,11,-7650.165600001811,4864937.056900002,0,0,236,2,-1
1369910660,11,-7643.20149999857,4864947.990599996,0,0,202,2,-1
1369910863,11,-7661.735899999738,4864938.303900003,0,0,209,2,-1
1369910933,11,-7669.233500000089,4864936.154799998,0,0,212,2,-1
1369910972,11,-7674.9558999985475,4864934.514399998,0,0,213,2,-1
1369910902,11,-7667.339800000191,4864936.697800003,0,0,211,2,-1
1369911198,11,-7680.134599998592,4864931.4921,0,0,237,2,-1
1369911085,11,-7684.282400000841,4864931.8413999975,0,0,216,2,-1
1369911050,11,-7682.543800000101,4864932.3395000035,0,0,215,2,-1
1369911006,11,-7676.6270999982935,4864934.035599999,0,0,214,2,-1
1369911154,11,-7685.7234999984485,4864929.890299998,0,0,218,2,-1
1369911254,11,-7675.352499999107,4864932.862899996,0,0,219,2,-1
1369911296,11,-7661.896899998189,4864934.618799998,0,0,220,2,-1
1369911355,11,-7646.339299999178,4864932.2717999965,0,0,235,2,-1
1369911396,11,-7643.993799999355,4864930.197999999,0,0,234,2,-1
1369911646,11,-7639.649500001222,4864915.041199997,0,0,230,2,-1
1369911480,11,-7643.385099999607,4864928.0748,0,0,233,2,-1
1369911568,11,-7641.771899998189,4864922.445900002,0,0,232,2,-1
1369911606,11,-7641.28579999879,4864920.750600003,0,0,231,2,-1
1369911529,11,-7646.244600001723,4864925.928999998,0,0,222,2,-1
1369911792,11,-7637.728900000453,4864903.183399999,0,0,225,2,-1
1369911713,11,-7639.136199999601,4864913.2513,0,0,229,2,-1
1369911751,11,-7636.960200000554,4864905.659699999,0,0,227,2,-1
1369911677,11,-7640.703999999911,4864913.5625,0,0,224,2,-1
1369927639,11,-7638.276000000534,4864905.187200001,1,0,210,2,-1
1369926993,11,-7653.343301445247,4864920.963251494,2,0,214,1,-1
1369927605,11,-7636.297600001098,4864898.285099998,1,0,209,2,-1
1369927705,11,-7637.002399999648,4864905.532300003,1,0,208,2,-1
1369927673,11,-7638.807999998331,4864907.044100001,1,0,211,2,-1
1369927800,11,-7639.690999999642,4864914.912799999,1,0,205,2,1
1369927848,11,-7636.342433217913,4864916.821609519,1,0,205,1,1
1369927733,11,-7637.5564999990165,4864907.466200002,1,0,207,2,-1
1369927769,11,-7639.180100001397,4864913.130099997,1,0,206,2,-1
1369927921,11,-7641.3297999985525,4864920.629500002,1,0,204,2,-1
1369927967,11,-7641.812300000341,4864922.313900001,1,0,203,2,-1
1369928014,11,-7643.428199999034,4864927.950800002,1,0,202,2,-1
1369928083,11,-7646.423599999398,4864925.757100001,1,0,213,2,-1
1369928046,11,-7644.034899998456,4864930.066799998,1,0,201,2,-1
1369928175,11,-7656.559099998325,4864938.028999999,1,0,235,2,-1
1369928136,11,-7646.206399999559,4864932.4318,1,0,234,2,-1
1369928209,11,-7659.935300000012,4864938.7962,1,0,214,2,-1
1369928247,11,-7661.753100000322,4864938.275399998,1,0,215,2,-1
1369928273,11,-7667.351799998431,4864936.670500003,1,0,216,2,-1
1369928303,11,-7669.247800000012,4864936.126800002,1,0,217,2,-1
1369928403,11,-7675.406700000167,4864932.779600002,1,0,226,2,-1
1369928334,11,-7674.972300000491,4864934.486199996,1,0,218,2,-1
1369928362,11,-7676.643599998206,4864934.006999998,1,0,219,2,-1
1369928482,11,-7682.559099998325,4864932.3116,1,0,220,2,-1
1369928447,11,-7682.084399998189,4864930.865400001,1,0,225,2,-1
1369928541,11,-7683.855900000781,4864930.357900001,1,0,224,2,-1
1369928509,11,-7684.298099998385,4864931.813000001,1,0,221,2,-1
1369928690,11,-7647.626299999654,4864944.457699999,1,0,230,2,-1
1369928575,11,-7691.338399998844,4864928.212899998,1,0,222,2,-1
1369928720,11,-7645.041900001466,4864948.917999998,1,0,229,2,-1
1369928656,11,-7650.165600001811,4864937.056900002,1,0,233,2,-1
1369928607,11,-7689.513399999589,4864928.736100003,1,0,223,2,-1
1369928910,11,-7632.2586999982595,4864982.0603,1,0,138,2,-1
1369928766,11,-7643.092399999499,4864947.8138,1,0,228,2,-1
1369928817,11,-7633.205600000918,4864965.108800001,1,0,128,2,-1
1369928864,11,-7633.0414999984205,4864971.012100004,1,0,130,2,-1
1369929072,11,-7637.177999999374,4864993.5205999985,1,0,118,2,-1
1369928991,11,-7635.040800001472,4864986.063900001,1,0,116,2,-1
1369928947,11,-7634.477000001818,4864984.097499996,1,0,115,2,-1
1369929106,11,-7638.854200001805,4864999.367600001,1,0,119,2,-1
1369929034,11,-7636.6790000014025,4864991.778700002,1,0,117,2,-1
1369929202,11,-7639.7153999991715,4865007.160400003,1,0,126,2,-1
1369929266,11,-7641.5731999985865,4865008.853,1,0,122,2,-1
1369929171,11,-7640.98050000146,4865006.785599999,1,0,121,2,-1
1369929233,11,-7640.289599999785,4865009.164800003,1,0,125,2,-1
1369929436,11,-7618.763300001621,4864975.433799997,1,0,101,2,-1
1369929305,11,-7641.899399999529,4865014.780100003,1,0,124,2,-1
1369929549,11,-7616.670099999756,4864979.499200001,1,0,114,2,-1
1369929480,11,-7616.688900001346,4864976.028099999,1,0,102,2,-1
1369929347,11,-7642.4459999985975,4865016.687799999,1,0,123,2,-1
1369929642,11,-7609.2503999993205,4864978.160700001,1,0,104,2,-1
1369929596,11,-7611.129000000656,4864977.622000001,1,0,103,2,-1
1369929723,11,-7603.1924000009885,4864981.479000002,1,0,113,2,-1
1369929691,11,-7603.5650999993095,4864979.790100001,1,0,105,2,-1
1369929806,11,-7596.20320000127,4864981.900200002,1,0,107,2,-1
1369930266,11,-7594.736999999732,4864983.902400002,1,0,111,2,-1
1369930239,11,-7596.6486999988565,4864983.354699999,1,0,112,2,-1
1369930297,11,-7594.264100000262,4864982.456100002,1,0,108,2,-1
1369929760,11,-7601.616200000048,4864980.348899998,1,0,106,2,-1
1370012724,11,-7633.236699998379,4864965.063299999,2,0,132,2,-1
1369930366,11,-7587.102299999446,4864986.090999998,1,0,109,2,-1
1370012766,11,-7635.6803999990225,4864966.449299999,2,0,133,2,-1
1369930329,11,-7589.062399998307,4864985.529100001,1,0,110,2,-1
1370012947,11,-7632.1528999991715,4864981.863899998,2,0,140,2,-1
1370013007,11,-7635.040800001472,4864986.063900001,2,0,118,2,-1
1370012973,11,-7634.477000001818,4864984.097499996,2,0,117,2,-1
1370012901,11,-7628.134500000626,4864977.021200001,2,0,138,2,-1
1370012821,11,-7633.292500000447,4864970.058799997,2,0,134,2,-1
1370013044,11,-7636.667899999766,4864991.739799999,2,0,119,2,-1
1370013111,11,-7638.814300000668,4864999.2282000035,2,0,121,2,-1
1370013074,11,-7637.177999999374,4864993.5205999985,2,0,120,2,-1
1370013142,11,-7639.35000000149,4865001.098099999,2,0,122,2,-1
1370013171,11,-7640.98050000146,4865006.785599999,2,0,123,2,-1
1370013262,11,-7641.5731999985865,4865008.853,2,0,124,2,-1
1370013290,11,-7642.4459999985975,4865016.687799999,2,0,125,2,-1
1370013336,11,-7641.899399999529,4865014.780100003,2,0,126,2,-1
1370013317,11,-7641.899399999529,4865014.780100003,2,0,126,2,-1
1370013405,11,-7639.7153999991715,4865007.160400003,2,0,128,2,-1
1370013520,11,-7637.842599999159,4865000.627700001,2,0,129,2,-1
1370013367,11,-7640.289599999785,4865009.164800003,2,0,127,2,-1
1370013440,11,-7634.93413550779,4865007.513685353,2,0,128,1,-1
1370013660,11,-7618.763300001621,4864975.433799997,2,0,101,2,-1
1370013626,11,-7622.054600000381,4864976.294200003,2,0,139,2,-1
1370013692,11,-7616.688900001346,4864976.028099999,2,0,102,2,-1
1370013723,11,-7611.129000000656,4864977.622000001,2,0,103,2,-1
1370013557,11,-7631.815499998629,4864988.132799998,2,0,130,2,-1
1370013851,11,-7596.20320000127,4864981.900200002,2,0,107,2,-1
1370013822,11,-7601.616200000048,4864980.348899998,2,0,106,2,-1
1370013786,11,-7603.5650999993095,4864979.790100001,2,0,105,2,-1
1370013753,11,-7609.2503999993205,4864978.160700001,2,0,104,2,-1
1370013880,11,-7594.264100000262,4864982.456100002,2,0,108,2,-1
1370013937,11,-7589.062399998307,4864985.529100001,2,0,110,2,-1
1370013914,11,-7587.102299999446,4864986.090999998,2,0,109,2,-1
1370013972,11,-7594.736999999732,4864983.902400002,2,0,111,2,-1
1370014007,11,-7596.6486999988565,4864983.354699999,2,0,112,2,-1
1370014037,11,-7602.096400000155,4864981.792999998,2,0,113,2,-1
1370014099,11,-7616.9461999982595,4864980.0132,2,0,115,2,-1
1370335939,11,-7648.530400000513,4864942.806100003,2,0,231,2,2
1370014066,11,-7604.017799999566,4864981.242399998,2,0,114,2,-1
1370336041,11,-7650.165600001811,4864937.056900002,2,0,241,2,-1
